,addrcode,Year,WeekNum,NumberCases,population,DFp10000Pop
146,1001,2016,42,3,5.0708,0.5916226236491283
147,1001,2016,43,1,5.0708,0.1972075412163761
148,1001,2016,44,1,5.0708,0.1972075412163761
149,1001,2016,45,2,5.0708,0.3944150824327522
150,1001,2016,46,1,5.0708,0.1972075412163761
151,1001,2016,47,1,5.0708,0.1972075412163761
152,1001,2016,48,3,5.0708,0.5916226236491283
153,1001,2016,49,1,5.0708,0.1972075412163761
154,1001,2016,50,1,5.0708,0.1972075412163761
155,1001,2016,51,1,5.0708,0.1972075412163761
156,1001,2016,52,2,5.0708,0.3944150824327522
157,1001,2017,1,3,5.0708,0.5916226236491283
158,1001,2017,2,0,5.0708,0.0
159,1001,2017,3,0,5.0708,0.0
160,1001,2017,4,1,5.0708,0.1972075412163761
161,1001,2017,5,0,5.0708,0.0
162,1001,2017,6,1,5.0708,0.1972075412163761
163,1001,2017,7,0,5.0708,0.0
164,1001,2017,8,0,5.0708,0.0
165,1001,2017,9,0,5.0708,0.0
166,1001,2017,10,0,5.0708,0.0
167,1001,2017,11,1,5.0708,0.1972075412163761
168,1001,2017,12,0,5.0708,0.0
169,1001,2017,13,0,5.0708,0.0
170,1001,2017,14,0,5.0708,0.0
171,1001,2017,15,0,5.0708,0.0
172,1001,2017,16,1,5.0708,0.1972075412163761
173,1001,2017,17,1,5.0708,0.1972075412163761
174,1001,2017,18,0,5.0708,0.0
175,1001,2017,19,1,5.0708,0.1972075412163761
176,1001,2017,20,0,5.0708,0.0
177,1001,2017,21,0,5.0708,0.0
178,1001,2017,22,0,5.0708,0.0
179,1001,2017,23,1,5.0708,0.1972075412163761
180,1001,2017,24,1,5.0708,0.1972075412163761
181,1001,2017,25,1,5.0708,0.1972075412163761
182,1001,2017,26,0,5.0708,0.0
183,1001,2017,27,4,5.0708,0.7888301648655044
184,1001,2017,28,2,5.0708,0.3944150824327522
185,1001,2017,29,0,5.0708,0.0
186,1001,2017,30,2,5.0708,0.3944150824327522
187,1001,2017,31,2,5.0708,0.3944150824327522
188,1001,2017,32,1,5.0708,0.1972075412163761
189,1001,2017,33,4,5.0708,0.7888301648655044
190,1001,2017,34,3,5.0708,0.5916226236491283
191,1001,2017,35,3,5.0708,0.5916226236491283
192,1001,2017,36,1,5.0708,0.1972075412163761
193,1001,2017,37,0,5.0708,0.0
194,1001,2017,38,1,5.0708,0.1972075412163761
195,1001,2017,39,1,5.0708,0.1972075412163761
196,1001,2017,40,3,5.0708,0.5916226236491283
197,1001,2017,41,0,5.0708,0.0
198,1001,2017,42,2,5.0708,0.3944150824327522
199,1001,2017,43,2,5.0708,0.3944150824327522
200,1001,2017,44,0,5.0708,0.0
201,1001,2017,45,1,5.0708,0.1972075412163761
202,1001,2017,46,1,5.0708,0.1972075412163761
203,1001,2017,47,2,5.0708,0.3944150824327522
204,1001,2017,48,3,5.0708,0.5916226236491283
205,1001,2017,49,0,5.0708,0.0
206,1001,2017,50,1,5.0708,0.1972075412163761
207,1001,2017,51,1,5.0708,0.1972075412163761
208,1001,2017,52,0,5.0708,0.0
209,1001,2018,1,2,5.0708,0.3944150824327522
210,1001,2018,2,0,5.0708,0.0
211,1001,2018,3,0,5.0708,0.0
212,1001,2018,4,0,5.0708,0.0
213,1001,2018,5,1,5.0708,0.1972075412163761
214,1001,2018,6,0,5.0708,0.0
215,1001,2018,7,1,5.0708,0.1972075412163761
216,1001,2018,8,0,5.0708,0.0
217,1001,2018,9,0,5.0708,0.0
218,1001,2018,10,0,5.0708,0.0
219,1001,2018,11,0,5.0708,0.0
220,1001,2018,12,0,5.0708,0.0
221,1001,2018,13,0,5.0708,0.0
222,1001,2018,14,0,5.0708,0.0
223,1001,2018,15,0,5.0708,0.0
224,1001,2018,16,0,5.0708,0.0
225,1001,2018,17,2,5.0708,0.3944150824327522
226,1001,2018,18,2,5.0708,0.3944150824327522
227,1001,2018,19,2,5.0708,0.3944150824327522
228,1001,2018,20,3,5.0708,0.5916226236491283
229,1001,2018,21,1,5.0708,0.1972075412163761
230,1001,2018,22,0,5.0708,0.0
231,1001,2018,23,0,5.0708,0.0
232,1001,2018,24,0,5.0708,0.0
233,1002,2014,1,0,3.7333,0.0
234,1002,2014,2,4,3.7333,1.0714381378405164
235,1002,2014,3,1,3.7333,0.2678595344601291
236,1002,2014,4,2,3.7333,0.5357190689202582
237,1002,2014,5,2,3.7333,0.5357190689202582
238,1002,2014,6,2,3.7333,0.5357190689202582
239,1002,2014,7,2,3.7333,0.5357190689202582
240,1002,2014,8,0,3.7333,0.0
241,1002,2014,9,1,3.7333,0.2678595344601291
242,1002,2014,10,1,3.7333,0.2678595344601291
243,1002,2014,11,1,3.7333,0.2678595344601291
244,1002,2014,12,0,3.7333,0.0
245,1002,2014,13,1,3.7333,0.2678595344601291
246,1002,2014,14,2,3.7333,0.5357190689202582
247,1002,2014,15,0,3.7333,0.0
248,1002,2014,16,0,3.7333,0.0
249,1002,2014,17,0,3.7333,0.0
250,1002,2014,18,0,3.7333,0.0
251,1002,2014,19,2,3.7333,0.5357190689202582
252,1002,2014,20,1,3.7333,0.2678595344601291
253,1002,2014,21,0,3.7333,0.0
254,1002,2014,22,4,3.7333,1.0714381378405164
255,1002,2014,23,2,3.7333,0.5357190689202582
256,1002,2014,24,1,3.7333,0.2678595344601291
257,1002,2014,25,0,3.7333,0.0
258,1002,2014,26,1,3.7333,0.2678595344601291
259,1002,2014,27,0,3.7333,0.0
260,1002,2014,28,0,3.7333,0.0
261,1002,2014,29,1,3.7333,0.2678595344601291
262,1002,2014,30,2,3.7333,0.5357190689202582
263,1002,2014,31,0,3.7333,0.0
264,1002,2014,32,2,3.7333,0.5357190689202582
265,1002,2014,33,3,3.7333,0.8035786033803873
266,1002,2014,34,2,3.7333,0.5357190689202582
267,1002,2014,35,0,3.7333,0.0
268,1002,2014,36,0,3.7333,0.0
269,1002,2014,37,3,3.7333,0.8035786033803873
270,1002,2014,38,1,3.7333,0.2678595344601291
271,1002,2014,39,0,3.7333,0.0
272,1002,2014,40,0,3.7333,0.0
273,1002,2014,41,3,3.7333,0.8035786033803873
274,1002,2014,42,0,3.7333,0.0
275,1002,2014,43,1,3.7333,0.2678595344601291
276,1002,2014,44,1,3.7333,0.2678595344601291
277,1002,2014,45,2,3.7333,0.5357190689202582
278,1002,2014,46,3,3.7333,0.8035786033803873
279,1002,2014,47,5,3.7333,1.3392976723006456
280,1002,2014,48,4,3.7333,1.0714381378405164
281,1002,2014,49,2,3.7333,0.5357190689202582
282,1002,2014,50,0,3.7333,0.0
283,1002,2014,51,0,3.7333,0.0
284,1002,2014,52,0,3.7333,0.0
285,1002,2015,1,0,3.7333,0.0
286,1002,2015,2,2,3.7333,0.5357190689202582
287,1002,2015,3,0,3.7333,0.0
288,1002,2015,4,1,3.7333,0.2678595344601291
289,1002,2015,5,1,3.7333,0.2678595344601291
290,1002,2015,6,0,3.7333,0.0
291,1002,2015,7,0,3.7333,0.0
292,1002,2015,8,0,3.7333,0.0
293,1002,2015,9,0,3.7333,0.0
294,1002,2015,10,0,3.7333,0.0
295,1002,2015,11,1,3.7333,0.2678595344601291
296,1002,2015,12,0,3.7333,0.0
297,1002,2015,13,0,3.7333,0.0
298,1002,2015,14,1,3.7333,0.2678595344601291
299,1002,2015,15,0,3.7333,0.0
300,1002,2015,16,1,3.7333,0.2678595344601291
301,1002,2015,17,1,3.7333,0.2678595344601291
302,1002,2015,18,0,3.7333,0.0
303,1002,2015,19,0,3.7333,0.0
304,1002,2015,20,2,3.7333,0.5357190689202582
305,1002,2015,21,0,3.7333,0.0
306,1002,2015,22,2,3.7333,0.5357190689202582
307,1002,2015,23,1,3.7333,0.2678595344601291
308,1002,2015,24,3,3.7333,0.8035786033803873
309,1002,2015,25,1,3.7333,0.2678595344601291
310,1002,2015,26,3,3.7333,0.8035786033803873
311,1002,2015,27,3,3.7333,0.8035786033803873
312,1002,2015,28,3,3.7333,0.8035786033803873
313,1002,2015,29,3,3.7333,0.8035786033803873
314,1002,2015,30,4,3.7333,1.0714381378405164
315,1002,2015,31,3,3.7333,0.8035786033803873
316,1002,2015,32,2,3.7333,0.5357190689202582
317,1002,2015,33,4,3.7333,1.0714381378405164
318,1002,2015,34,7,3.7333,1.8750167412209038
319,1002,2015,35,5,3.7333,1.3392976723006456
320,1002,2015,36,5,3.7333,1.3392976723006456
321,1002,2015,37,5,3.7333,1.3392976723006456
322,1002,2015,38,6,3.7333,1.6071572067607747
323,1002,2015,39,10,3.7333,2.678595344601291
324,1002,2015,40,3,3.7333,0.8035786033803873
325,1002,2015,41,12,3.7333,3.2143144135215493
326,1002,2015,42,11,3.7333,2.9464548790614202
327,1002,2015,43,8,3.7333,2.142876275681033
328,1002,2015,44,14,3.7333,3.7500334824418076
329,1002,2015,45,17,3.7333,4.553612085822195
330,1002,2015,46,21,3.7333,5.625050223662711
331,1002,2015,47,21,3.7333,5.625050223662711
332,1002,2015,48,12,3.7333,3.2143144135215493
333,1002,2015,49,13,3.7333,3.4821739479816785
334,1002,2015,50,18,3.7333,4.821471620282324
335,1002,2015,51,3,3.7333,0.8035786033803873
336,1002,2015,52,0,3.7333,0.0
337,1002,2015,53,0,3.7333,0.0
338,1002,2016,1,7,3.7333,1.8750167412209038
339,1002,2016,2,9,3.7333,2.410735810141162
340,1002,2016,3,5,3.7333,1.3392976723006456
341,1002,2016,4,7,3.7333,1.8750167412209038
342,1002,2016,5,3,3.7333,0.8035786033803873
343,1002,2016,6,2,3.7333,0.5357190689202582
344,1002,2016,7,1,3.7333,0.2678595344601291
345,1002,2016,8,1,3.7333,0.2678595344601291
346,1002,2016,9,1,3.7333,0.2678595344601291
347,1002,2016,10,1,3.7333,0.2678595344601291
348,1002,2016,11,1,3.7333,0.2678595344601291
349,1002,2016,12,0,3.7333,0.0
350,1002,2016,13,1,3.7333,0.2678595344601291
351,1002,2016,14,0,3.7333,0.0
352,1002,2016,15,0,3.7333,0.0
353,1002,2016,16,0,3.7333,0.0
354,1002,2016,17,1,3.7333,0.2678595344601291
355,1002,2016,18,1,3.7333,0.2678595344601291
356,1002,2016,19,0,3.7333,0.0
357,1002,2016,20,0,3.7333,0.0
358,1002,2016,21,1,3.7333,0.2678595344601291
359,1002,2016,22,0,3.7333,0.0
360,1002,2016,23,0,3.7333,0.0
361,1002,2016,24,0,3.7333,0.0
362,1002,2016,25,0,3.7333,0.0
363,1002,2016,26,0,3.7333,0.0
364,1002,2016,27,0,3.7333,0.0
365,1002,2016,28,0,3.7333,0.0
366,1002,2016,29,0,3.7333,0.0
367,1002,2016,30,0,3.7333,0.0
368,1002,2016,31,0,3.7333,0.0
369,1002,2016,32,0,3.7333,0.0
370,1002,2016,33,2,3.7333,0.5357190689202582
371,1002,2016,34,1,3.7333,0.2678595344601291
372,1002,2016,35,3,3.7333,0.8035786033803873
373,1002,2016,36,3,3.7333,0.8035786033803873
374,1002,2016,37,0,3.7333,0.0
375,1002,2016,38,0,3.7333,0.0
376,1002,2016,39,1,3.7333,0.2678595344601291
377,1002,2016,40,0,3.7333,0.0
378,1002,2016,41,1,3.7333,0.2678595344601291
379,1002,2016,42,3,3.7333,0.8035786033803873
380,1002,2016,43,1,3.7333,0.2678595344601291
381,1002,2016,44,0,3.7333,0.0
382,1002,2016,45,1,3.7333,0.2678595344601291
383,1002,2016,46,1,3.7333,0.2678595344601291
384,1002,2016,47,1,3.7333,0.2678595344601291
385,1002,2016,48,2,3.7333,0.5357190689202582
386,1002,2016,49,1,3.7333,0.2678595344601291
387,1002,2016,50,0,3.7333,0.0
388,1002,2016,51,0,3.7333,0.0
389,1002,2016,52,2,3.7333,0.5357190689202582
390,1002,2017,1,1,3.7333,0.2678595344601291
391,1002,2017,2,0,3.7333,0.0
392,1002,2017,3,0,3.7333,0.0
393,1002,2017,4,0,3.7333,0.0
394,1002,2017,5,1,3.7333,0.2678595344601291
395,1002,2017,6,0,3.7333,0.0
396,1002,2017,7,0,3.7333,0.0
397,1002,2017,8,0,3.7333,0.0
398,1002,2017,9,0,3.7333,0.0
399,1002,2017,10,0,3.7333,0.0
400,1002,2017,11,0,3.7333,0.0
401,1002,2017,12,0,3.7333,0.0
402,1002,2017,13,0,3.7333,0.0
403,1002,2017,14,0,3.7333,0.0
404,1002,2017,15,0,3.7333,0.0
405,1002,2017,16,1,3.7333,0.2678595344601291
406,1002,2017,17,0,3.7333,0.0
407,1002,2017,18,0,3.7333,0.0
408,1002,2017,19,1,3.7333,0.2678595344601291
409,1002,2017,20,1,3.7333,0.2678595344601291
410,1002,2017,21,0,3.7333,0.0
411,1002,2017,22,0,3.7333,0.0
412,1002,2017,23,2,3.7333,0.5357190689202582
413,1002,2017,24,5,3.7333,1.3392976723006456
414,1002,2017,25,1,3.7333,0.2678595344601291
415,1002,2017,26,2,3.7333,0.5357190689202582
416,1002,2017,27,4,3.7333,1.0714381378405164
417,1002,2017,28,8,3.7333,2.142876275681033
418,1002,2017,29,2,3.7333,0.5357190689202582
419,1002,2017,30,5,3.7333,1.3392976723006456
420,1002,2017,31,5,3.7333,1.3392976723006456
421,1002,2017,32,5,3.7333,1.3392976723006456
422,1002,2017,33,2,3.7333,0.5357190689202582
423,1002,2017,34,2,3.7333,0.5357190689202582
424,1002,2017,35,4,3.7333,1.0714381378405164
425,1002,2017,36,2,3.7333,0.5357190689202582
426,1002,2017,37,2,3.7333,0.5357190689202582
427,1002,2017,38,5,3.7333,1.3392976723006456
428,1002,2017,39,3,3.7333,0.8035786033803873
429,1002,2017,40,3,3.7333,0.8035786033803873
430,1002,2017,41,4,3.7333,1.0714381378405164
431,1002,2017,42,1,3.7333,0.2678595344601291
432,1002,2017,43,1,3.7333,0.2678595344601291
433,1002,2017,44,3,3.7333,0.8035786033803873
434,1002,2017,45,1,3.7333,0.2678595344601291
435,1002,2017,46,4,3.7333,1.0714381378405164
436,1002,2017,47,3,3.7333,0.8035786033803873
437,1002,2017,48,0,3.7333,0.0
438,1002,2017,49,1,3.7333,0.2678595344601291
439,1002,2017,50,1,3.7333,0.2678595344601291
440,1002,2017,51,2,3.7333,0.5357190689202582
441,1002,2017,52,0,3.7333,0.0
442,1002,2018,1,0,3.7333,0.0
443,1002,2018,2,1,3.7333,0.2678595344601291
444,1002,2018,3,1,3.7333,0.2678595344601291
445,1002,2018,4,1,3.7333,0.2678595344601291
446,1002,2018,5,1,3.7333,0.2678595344601291
447,1002,2018,6,0,3.7333,0.0
448,1002,2018,7,1,3.7333,0.2678595344601291
449,1002,2018,8,0,3.7333,0.0
450,1002,2018,9,0,3.7333,0.0
451,1002,2018,10,1,3.7333,0.2678595344601291
452,1002,2018,11,0,3.7333,0.0
453,1002,2018,12,2,3.7333,0.5357190689202582
454,1002,2018,13,2,3.7333,0.5357190689202582
455,1002,2018,14,0,3.7333,0.0
456,1002,2018,15,0,3.7333,0.0
457,1002,2018,16,1,3.7333,0.2678595344601291
458,1002,2018,17,0,3.7333,0.0
459,1002,2018,18,0,3.7333,0.0
460,1002,2018,19,0,3.7333,0.0
461,1002,2018,20,0,3.7333,0.0
462,1002,2018,21,0,3.7333,0.0
463,1002,2018,22,0,3.7333,0.0
464,1002,2018,23,0,3.7333,0.0
465,1002,2018,24,0,3.7333,0.0
466,1003,2014,1,0,15.7479,0.0
467,1003,2014,2,4,15.7479,0.2540021209177097
468,1003,2014,3,2,15.7479,0.12700106045885484
469,1003,2014,4,2,15.7479,0.12700106045885484
470,1003,2014,5,0,15.7479,0.0
471,1003,2014,6,4,15.7479,0.2540021209177097
472,1003,2014,7,3,15.7479,0.19050159068828226
473,1003,2014,8,4,15.7479,0.2540021209177097
474,1003,2014,9,0,15.7479,0.0
475,1003,2014,10,1,15.7479,0.06350053022942742
476,1003,2014,11,1,15.7479,0.06350053022942742
477,1003,2014,12,5,15.7479,0.3175026511471371
478,1003,2014,13,1,15.7479,0.06350053022942742
479,1003,2014,14,2,15.7479,0.12700106045885484
480,1003,2014,15,0,15.7479,0.0
481,1003,2014,16,0,15.7479,0.0
482,1003,2014,17,1,15.7479,0.06350053022942742
483,1003,2014,18,0,15.7479,0.0
484,1003,2014,19,2,15.7479,0.12700106045885484
485,1003,2014,20,2,15.7479,0.12700106045885484
486,1003,2014,21,1,15.7479,0.06350053022942742
487,1003,2014,22,2,15.7479,0.12700106045885484
488,1003,2014,23,1,15.7479,0.06350053022942742
489,1003,2014,24,0,15.7479,0.0
490,1003,2014,25,2,15.7479,0.12700106045885484
491,1003,2014,26,3,15.7479,0.19050159068828226
492,1003,2014,27,0,15.7479,0.0
493,1003,2014,28,3,15.7479,0.19050159068828226
494,1003,2014,29,3,15.7479,0.19050159068828226
495,1003,2014,30,3,15.7479,0.19050159068828226
496,1003,2014,31,7,15.7479,0.44450371160599195
497,1003,2014,32,2,15.7479,0.12700106045885484
498,1003,2014,33,0,15.7479,0.0
499,1003,2014,34,3,15.7479,0.19050159068828226
500,1003,2014,35,3,15.7479,0.19050159068828226
501,1003,2014,36,6,15.7479,0.3810031813765645
502,1003,2014,37,0,15.7479,0.0
503,1003,2014,38,1,15.7479,0.06350053022942742
504,1003,2014,39,0,15.7479,0.0
505,1003,2014,40,6,15.7479,0.3810031813765645
506,1003,2014,41,1,15.7479,0.06350053022942742
507,1003,2014,42,2,15.7479,0.12700106045885484
508,1003,2014,43,8,15.7479,0.5080042418354194
509,1003,2014,44,5,15.7479,0.3175026511471371
510,1003,2014,45,5,15.7479,0.3175026511471371
511,1003,2014,46,5,15.7479,0.3175026511471371
512,1003,2014,47,5,15.7479,0.3175026511471371
513,1003,2014,48,6,15.7479,0.3810031813765645
514,1003,2014,49,4,15.7479,0.2540021209177097
515,1003,2014,50,4,15.7479,0.2540021209177097
516,1003,2014,51,5,15.7479,0.3175026511471371
517,1003,2014,52,0,15.7479,0.0
518,1003,2015,1,0,15.7479,0.0
519,1003,2015,2,5,15.7479,0.3175026511471371
520,1003,2015,3,0,15.7479,0.0
521,1003,2015,4,2,15.7479,0.12700106045885484
522,1003,2015,5,2,15.7479,0.12700106045885484
523,1003,2015,6,1,15.7479,0.06350053022942742
524,1003,2015,7,4,15.7479,0.2540021209177097
525,1003,2015,8,1,15.7479,0.06350053022942742
526,1003,2015,9,0,15.7479,0.0
527,1003,2015,10,0,15.7479,0.0
528,1003,2015,11,1,15.7479,0.06350053022942742
529,1003,2015,12,1,15.7479,0.06350053022942742
530,1003,2015,13,3,15.7479,0.19050159068828226
531,1003,2015,14,4,15.7479,0.2540021209177097
532,1003,2015,15,1,15.7479,0.06350053022942742
533,1003,2015,16,0,15.7479,0.0
534,1003,2015,17,0,15.7479,0.0
535,1003,2015,18,3,15.7479,0.19050159068828226
536,1003,2015,19,3,15.7479,0.19050159068828226
537,1003,2015,20,2,15.7479,0.12700106045885484
538,1003,2015,21,7,15.7479,0.44450371160599195
539,1003,2015,22,5,15.7479,0.3175026511471371
540,1003,2015,23,7,15.7479,0.44450371160599195
541,1003,2015,24,11,15.7479,0.6985058325237016
542,1003,2015,25,12,15.7479,0.762006362753129
543,1003,2015,26,13,15.7479,0.8255068929825564
544,1003,2015,27,10,15.7479,0.6350053022942742
545,1003,2015,28,10,15.7479,0.6350053022942742
546,1003,2015,29,16,15.7479,1.0160084836708387
547,1003,2015,30,20,15.7479,1.2700106045885484
548,1003,2015,31,13,15.7479,0.8255068929825564
549,1003,2015,32,19,15.7479,1.2065100743591208
550,1003,2015,33,23,15.7479,1.4605121952768305
551,1003,2015,34,18,15.7479,1.1430095441296935
552,1003,2015,35,18,15.7479,1.1430095441296935
553,1003,2015,36,22,15.7479,1.3970116650474032
554,1003,2015,37,16,15.7479,1.0160084836708387
555,1003,2015,38,14,15.7479,0.8890074232119839
556,1003,2015,39,14,15.7479,0.8890074232119839
557,1003,2015,40,23,15.7479,1.4605121952768305
558,1003,2015,41,24,15.7479,1.524012725506258
559,1003,2015,42,22,15.7479,1.3970116650474032
560,1003,2015,43,11,15.7479,0.6985058325237016
561,1003,2015,44,17,15.7479,1.079509013900266
562,1003,2015,45,36,15.7479,2.286019088259387
563,1003,2015,46,28,15.7479,1.7780148464239678
564,1003,2015,47,31,15.7479,1.9685164371122499
565,1003,2015,48,20,15.7479,1.2700106045885484
566,1003,2015,49,21,15.7479,1.3335111348179758
567,1003,2015,50,16,15.7479,1.0160084836708387
568,1003,2015,51,9,15.7479,0.5715047720648467
569,1003,2015,52,0,15.7479,0.0
570,1003,2015,53,0,15.7479,0.0
571,1003,2016,1,10,15.7479,0.6350053022942742
572,1003,2016,2,7,15.7479,0.44450371160599195
573,1003,2016,3,1,15.7479,0.06350053022942742
574,1003,2016,4,4,15.7479,0.2540021209177097
575,1003,2016,5,6,15.7479,0.3810031813765645
