"","TAM_NAME","Year","Month","Humidity","Rainfall","Temperature","Wind_Speed"
"116","โพธิ์เสด็จ","2017",1,91.2258064516129,20.6612903225806,25.5903225806452,15.1612903225806
"117","กำแพงเซา","2017",1,91.2258064516129,20.6612903225806,25.5903225806452,15.1612903225806
"118","ท่าดี","2017",1,91.2258064516129,20.6612903225806,25.5903225806452,15.1612903225806
"119","เขาแก้ว","2017",1,91.2258064516129,20.6612903225806,25.5903225806452,15.1612903225806
"120","ลานสกา","2017",1,91.2258064516129,20.6612903225806,25.5903225806452,15.1612903225806
"121","ท้องเนียน","2018",1,88,7.30967741935484,26.1483870967742,13
"122","ควนทอง","2018",1,88,7.30967741935484,26.1483870967742,13
"123","ขนอม","2018",1,88,7.30967741935484,26.1483870967742,13
"124","สิชล","2018",1,88,7.30967741935484,26.1483870967742,13
"125","สี่ขีด","2018",1,88,7.30967741935484,26.1483870967742,13
"126","ทุ่งปรัง","2018",1,88,7.30967741935484,26.1483870967742,13
"127","เขาน้อย","2018",1,88,7.30967741935484,26.1483870967742,13
"128","ฉลอง","2018",1,88,7.30967741935484,26.1483870967742,13
"129","เสาเภา","2018",1,88,7.30967741935484,26.1483870967742,13
"130","เทพราช","2018",1,88,7.30967741935484,26.1483870967742,13
"131","เปลี่ยน","2018",1,88,7.30967741935484,26.1483870967742,13
"132","กราย","2018",1,88,7.30967741935484,26.1483870967742,13
"133","ตลิ่งชัน","2018",1,88,7.30967741935484,26.1483870967742,13
"134","สระแก้ว","2018",1,88,7.30967741935484,26.1483870967742,13
"135","นบพิตำ","2018",1,88,7.30967741935484,26.1483870967742,13
"136","ท่าขึ้น","2018",1,88,7.30967741935484,26.1483870967742,13
"137","นาเหรง","2018",1,88,7.30967741935484,26.1483870967742,13
"138","กะหรอ","2018",1,88,7.30967741935484,26.1483870967742,13
"139","ไทยบุรี","2018",1,88,7.30967741935484,26.1483870967742,13
"140","ท่าศาลา","2018",1,88,7.30967741935484,26.1483870967742,13
"141","หัวตะพาน","2018",1,88,7.30967741935484,26.1483870967742,13
"142","โพธิ์ทอง","2018",1,88,7.30967741935484,26.1483870967742,13
"143","โมคลาน","2018",1,88,7.30967741935484,26.1483870967742,13
"144","ทอนหงส์","2018",1,88,7.30967741935484,26.1483870967742,13
"145","ปากพูน","2018",1,88,7.30967741935484,26.1483870967742,13
"146","ดอนตะโก","2018",1,88,7.30967741935484,26.1483870967742,13
"147","อินคีรี","2018",1,88,7.30967741935484,26.1483870967742,13
"148","บ้านเกาะ","2018",1,88,7.30967741935484,26.1483870967742,13
"149","พรหมโลก","2018",1,88,7.30967741935484,26.1483870967742,13
"150","นาเรียง","2018",1,88,7.30967741935484,26.1483870967742,13
"151","ท่าซัก","2018",1,88,7.30967741935484,26.1483870967742,13
"152","ท่างิ้ว","2018",1,88,7.30967741935484,26.1483870967742,13
"153","นาทราย","2018",1,88,7.30967741935484,26.1483870967742,13
"154","นาเคียน","2018",1,88,7.30967741935484,26.1483870967742,13
"155","กำโลน","2018",1,88,7.30967741935484,26.1483870967742,13
"156","โพธิ์เสด็จ","2018",1,88,7.30967741935484,26.1483870967742,13
"157","กำแพงเซา","2018",1,88,7.30967741935484,26.1483870967742,13
"158","ท่าดี","2018",1,88,7.30967741935484,26.1483870967742,13
"159","เขาแก้ว","2018",1,88,7.30967741935484,26.1483870967742,13
"160","ลานสกา","2018",1,88,7.30967741935484,26.1483870967742,13
"161","ท้องเนียน","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"162","ควนทอง","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"163","ขนอม","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"164","สิชล","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"165","สี่ขีด","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"166","ทุ่งปรัง","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"167","เขาน้อย","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"168","ฉลอง","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"169","เสาเภา","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"170","เทพราช","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"171","เปลี่ยน","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"172","กราย","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"173","ตลิ่งชัน","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"174","สระแก้ว","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"175","นบพิตำ","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"176","ท่าขึ้น","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"177","นาเหรง","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"178","กะหรอ","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"179","ไทยบุรี","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"180","ท่าศาลา","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"181","หัวตะพาน","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"182","โพธิ์ทอง","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"183","โมคลาน","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"184","ทอนหงส์","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"185","ปากพูน","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"186","ดอนตะโก","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"187","อินคีรี","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"188","บ้านเกาะ","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"189","พรหมโลก","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"190","นาเรียง","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"191","ท่าซัก","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"192","ท่างิ้ว","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"193","นาทราย","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"194","นาเคียน","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"195","กำโลน","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"196","โพธิ์เสด็จ","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"197","กำแพงเซา","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"198","ท่าดี","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"199","เขาแก้ว","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"200","ลานสกา","2015",10,87.0967741935484,8.31290322580645,27.0677419354839,11.2258064516129
"201","ท้องเนียน","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"202","ควนทอง","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"203","ขนอม","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"204","สิชล","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"205","สี่ขีด","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"206","ทุ่งปรัง","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"207","เขาน้อย","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"208","ฉลอง","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"209","เสาเภา","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"210","เทพราช","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"211","เปลี่ยน","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"212","กราย","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"213","ตลิ่งชัน","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"214","สระแก้ว","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"215","นบพิตำ","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"216","ท่าขึ้น","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"217","นาเหรง","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"218","กะหรอ","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"219","ไทยบุรี","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"220","ท่าศาลา","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"221","หัวตะพาน","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"222","โพธิ์ทอง","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"223","โมคลาน","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"224","ทอนหงส์","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"225","ปากพูน","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"226","ดอนตะโก","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"227","อินคีรี","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"228","บ้านเกาะ","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"229","พรหมโลก","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"230","นาเรียง","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"231","ท่าซัก","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"232","ท่างิ้ว","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"233","นาทราย","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"234","นาเคียน","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"235","กำโลน","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"236","โพธิ์เสด็จ","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"237","กำแพงเซา","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"238","ท่าดี","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"239","เขาแก้ว","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"240","ลานสกา","2016",10,86.5806451612903,4.88709677419355,27.2838709677419,13.0645161290323
"241","ท้องเนียน","2017",10,84.7741935483871,2.7,27.7,0
"242","ควนทอง","2017",10,84.7741935483871,2.7,27.7,0
"243","ขนอม","2017",10,84.7741935483871,2.7,27.7,0
"244","สิชล","2017",10,84.7741935483871,2.7,27.7,0
"245","สี่ขีด","2017",10,84.7741935483871,2.7,27.7,0
"246","ทุ่งปรัง","2017",10,84.7741935483871,2.7,27.7,0
"247","เขาน้อย","2017",10,84.7741935483871,2.7,27.7,0
"248","ฉลอง","2017",10,84.7741935483871,2.7,27.7,0
"249","เสาเภา","2017",10,84.7741935483871,2.7,27.7,0
"250","เทพราช","2017",10,84.7741935483871,2.7,27.7,0
"251","เปลี่ยน","2017",10,84.7741935483871,2.7,27.7,0
"252","กราย","2017",10,84.7741935483871,2.7,27.7,0
"253","ตลิ่งชัน","2017",10,84.7741935483871,2.7,27.7,0
"254","สระแก้ว","2017",10,84.7741935483871,2.7,27.7,0
"255","นบพิตำ","2017",10,84.7741935483871,2.7,27.7,0
"256","ท่าขึ้น","2017",10,84.7741935483871,2.7,27.7,0
"257","นาเหรง","2017",10,84.7741935483871,2.7,27.7,0
"258","กะหรอ","2017",10,84.7741935483871,2.7,27.7,0
"259","ไทยบุรี","2017",10,84.7741935483871,2.7,27.7,0
"260","ท่าศาลา","2017",10,84.7741935483871,2.7,27.7,0
"261","หัวตะพาน","2017",10,84.7741935483871,2.7,27.7,0
"262","โพธิ์ทอง","2017",10,84.7741935483871,2.7,27.7,0
"263","โมคลาน","2017",10,84.7741935483871,2.7,27.7,0
"264","ทอนหงส์","2017",10,84.7741935483871,2.7,27.7,0
"265","ปากพูน","2017",10,84.7741935483871,2.7,27.7,0
"266","ดอนตะโก","2017",10,84.7741935483871,2.7,27.7,0
"267","อินคีรี","2017",10,84.7741935483871,2.7,27.7,0
"268","บ้านเกาะ","2017",10,84.7741935483871,2.7,27.7,0
"269","พรหมโลก","2017",10,84.7741935483871,2.7,27.7,0
"270","นาเรียง","2017",10,84.7741935483871,2.7,27.7,0
"271","ท่าซัก","2017",10,84.7741935483871,2.7,27.7,0
"272","ท่างิ้ว","2017",10,84.7741935483871,2.7,27.7,0
"273","นาทราย","2017",10,84.7741935483871,2.7,27.7,0
"274","นาเคียน","2017",10,84.7741935483871,2.7,27.7,0
"275","กำโลน","2017",10,84.7741935483871,2.7,27.7,0
"276","โพธิ์เสด็จ","2017",10,84.7741935483871,2.7,27.7,0
"277","กำแพงเซา","2017",10,84.7741935483871,2.7,27.7,0
"278","ท่าดี","2017",10,84.7741935483871,2.7,27.7,0
"279","เขาแก้ว","2017",10,84.7741935483871,2.7,27.7,0
"280","ลานสกา","2017",10,84.7741935483871,2.7,27.7,0
"281","ท้องเนียน","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"282","ควนทอง","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"283","ขนอม","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"284","สิชล","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"285","สี่ขีด","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"286","ทุ่งปรัง","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"287","เขาน้อย","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"288","ฉลอง","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"289","เสาเภา","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"290","เทพราช","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"291","เปลี่ยน","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"292","กราย","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"293","ตลิ่งชัน","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"294","สระแก้ว","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"295","นบพิตำ","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"296","ท่าขึ้น","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"297","นาเหรง","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"298","กะหรอ","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"299","ไทยบุรี","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"300","ท่าศาลา","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"301","หัวตะพาน","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"302","โพธิ์ทอง","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"303","โมคลาน","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"304","ทอนหงส์","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"305","ปากพูน","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"306","ดอนตะโก","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"307","อินคีรี","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"308","บ้านเกาะ","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"309","พรหมโลก","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"310","นาเรียง","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"311","ท่าซัก","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"312","ท่างิ้ว","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"313","นาทราย","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
"314","นาเคียน","2015",11,90.6,10.3166666666667,26.4866666666667,13.5666666666667
