,addrcode,Year,WeekNum,NumberCases
152,100101,2016,48,0
153,100101,2016,49,0
154,100101,2016,50,0
155,100101,2016,51,0
156,100101,2016,52,0
157,100101,2017,1,0
158,100101,2017,2,0
159,100101,2017,3,0
160,100101,2017,4,0
161,100101,2017,5,0
162,100101,2017,6,0
163,100101,2017,7,0
164,100101,2017,8,0
165,100101,2017,9,0
166,100101,2017,10,0
167,100101,2017,11,0
168,100101,2017,12,0
169,100101,2017,13,0
170,100101,2017,14,0
171,100101,2017,15,0
172,100101,2017,16,0
173,100101,2017,17,0
174,100101,2017,18,0
175,100101,2017,19,0
176,100101,2017,20,0
177,100101,2017,21,0
178,100101,2017,22,0
179,100101,2017,23,0
180,100101,2017,24,0
181,100101,2017,25,0
182,100101,2017,26,0
183,100101,2017,27,0
184,100101,2017,28,0
185,100101,2017,29,0
186,100101,2017,30,0
187,100101,2017,31,0
188,100101,2017,32,0
189,100101,2017,33,0
190,100101,2017,34,0
191,100101,2017,35,0
192,100101,2017,36,0
193,100101,2017,37,0
194,100101,2017,38,0
195,100101,2017,39,0
196,100101,2017,40,0
197,100101,2017,41,0
198,100101,2017,42,0
199,100101,2017,43,0
200,100101,2017,44,0
201,100101,2017,45,0
202,100101,2017,46,0
203,100101,2017,47,0
204,100101,2017,48,0
205,100101,2017,49,0
206,100101,2017,50,0
207,100101,2017,51,0
208,100101,2017,52,0
209,100101,2018,1,0
210,100101,2018,2,0
211,100101,2018,3,0
212,100101,2018,4,0
213,100101,2018,5,0
214,100101,2018,6,0
215,100101,2018,7,0
216,100101,2018,8,0
217,100101,2018,9,0
218,100101,2018,10,0
219,100101,2018,11,0
220,100101,2018,12,0
221,100101,2018,13,0
222,100101,2018,14,0
223,100101,2018,15,0
224,100101,2018,16,0
225,100101,2018,17,0
226,100101,2018,18,0
227,100101,2018,19,0
228,100101,2018,20,0
229,100101,2018,21,0
230,100101,2018,22,0
231,100101,2018,23,0
232,100101,2018,24,0
233,100102,2014,1,0
234,100102,2014,2,0
235,100102,2014,3,0
236,100102,2014,4,0
237,100102,2014,5,0
238,100102,2014,6,0
239,100102,2014,7,0
240,100102,2014,8,0
241,100102,2014,9,0
242,100102,2014,10,0
243,100102,2014,11,0
244,100102,2014,12,0
245,100102,2014,13,0
246,100102,2014,14,0
247,100102,2014,15,0
248,100102,2014,16,0
249,100102,2014,17,0
250,100102,2014,18,0
251,100102,2014,19,0
252,100102,2014,20,0
253,100102,2014,21,0
254,100102,2014,22,0
255,100102,2014,23,0
256,100102,2014,24,0
257,100102,2014,25,0
258,100102,2014,26,0
259,100102,2014,27,0
260,100102,2014,28,0
261,100102,2014,29,0
262,100102,2014,30,0
263,100102,2014,31,0
264,100102,2014,32,0
265,100102,2014,33,0
266,100102,2014,34,0
267,100102,2014,35,0
268,100102,2014,36,0
269,100102,2014,37,0
270,100102,2014,38,0
271,100102,2014,39,0
272,100102,2014,40,0
273,100102,2014,41,0
274,100102,2014,42,0
275,100102,2014,43,0
276,100102,2014,44,0
277,100102,2014,45,0
278,100102,2014,46,0
279,100102,2014,47,0
280,100102,2014,48,0
281,100102,2014,49,0
282,100102,2014,50,0
283,100102,2014,51,0
284,100102,2014,52,0
285,100102,2015,1,0
286,100102,2015,2,0
287,100102,2015,3,0
288,100102,2015,4,0
289,100102,2015,5,0
290,100102,2015,6,0
291,100102,2015,7,0
292,100102,2015,8,0
293,100102,2015,9,0
294,100102,2015,10,0
295,100102,2015,11,0
296,100102,2015,12,0
297,100102,2015,13,0
298,100102,2015,14,0
299,100102,2015,15,0
300,100102,2015,16,0
301,100102,2015,17,0
302,100102,2015,18,0
303,100102,2015,19,0
304,100102,2015,20,0
305,100102,2015,21,0
306,100102,2015,22,0
307,100102,2015,23,0
308,100102,2015,24,0
309,100102,2015,25,0
310,100102,2015,26,0
311,100102,2015,27,0
312,100102,2015,28,0
313,100102,2015,29,0
314,100102,2015,30,0
315,100102,2015,31,0
316,100102,2015,32,0
317,100102,2015,33,0
318,100102,2015,34,0
319,100102,2015,35,0
320,100102,2015,36,0
321,100102,2015,37,0
322,100102,2015,38,0
323,100102,2015,39,0
324,100102,2015,40,0
325,100102,2015,41,0
326,100102,2015,42,0
327,100102,2015,43,0
328,100102,2015,44,0
329,100102,2015,45,0
330,100102,2015,46,0
331,100102,2015,47,0
332,100102,2015,48,0
333,100102,2015,49,0
334,100102,2015,50,0
335,100102,2015,51,0
336,100102,2015,52,0
337,100102,2015,53,0
338,100102,2016,1,0
339,100102,2016,2,0
340,100102,2016,3,0
341,100102,2016,4,0
342,100102,2016,5,0
343,100102,2016,6,0
344,100102,2016,7,0
345,100102,2016,8,0
346,100102,2016,9,0
347,100102,2016,10,0
348,100102,2016,11,0
349,100102,2016,12,0
350,100102,2016,13,0
351,100102,2016,14,0
352,100102,2016,15,0
353,100102,2016,16,0
354,100102,2016,17,0
355,100102,2016,18,0
356,100102,2016,19,0
357,100102,2016,20,0
358,100102,2016,21,0
359,100102,2016,22,0
360,100102,2016,23,0
361,100102,2016,24,0
362,100102,2016,25,0
363,100102,2016,26,0
364,100102,2016,27,0
365,100102,2016,28,0
366,100102,2016,29,0
367,100102,2016,30,0
368,100102,2016,31,0
369,100102,2016,32,0
370,100102,2016,33,0
371,100102,2016,34,0
372,100102,2016,35,0
373,100102,2016,36,0
374,100102,2016,37,0
375,100102,2016,38,0
376,100102,2016,39,0
377,100102,2016,40,0
378,100102,2016,41,0
379,100102,2016,42,0
380,100102,2016,43,0
381,100102,2016,44,0
382,100102,2016,45,0
383,100102,2016,46,0
384,100102,2016,47,0
385,100102,2016,48,0
386,100102,2016,49,0
387,100102,2016,50,0
388,100102,2016,51,0
389,100102,2016,52,0
390,100102,2017,1,0
391,100102,2017,2,0
392,100102,2017,3,0
393,100102,2017,4,0
394,100102,2017,5,0
395,100102,2017,6,0
396,100102,2017,7,0
397,100102,2017,8,0
398,100102,2017,9,0
399,100102,2017,10,0
400,100102,2017,11,0
401,100102,2017,12,0
402,100102,2017,13,0
403,100102,2017,14,0
404,100102,2017,15,0
405,100102,2017,16,0
406,100102,2017,17,0
407,100102,2017,18,0
408,100102,2017,19,0
409,100102,2017,20,0
410,100102,2017,21,0
411,100102,2017,22,0
412,100102,2017,23,0
413,100102,2017,24,0
414,100102,2017,25,0
415,100102,2017,26,0
416,100102,2017,27,0
417,100102,2017,28,0
418,100102,2017,29,0
419,100102,2017,30,0
420,100102,2017,31,0
421,100102,2017,32,0
422,100102,2017,33,0
423,100102,2017,34,0
424,100102,2017,35,0
425,100102,2017,36,0
426,100102,2017,37,0
427,100102,2017,38,0
428,100102,2017,39,0
429,100102,2017,40,0
430,100102,2017,41,0
431,100102,2017,42,0
432,100102,2017,43,0
433,100102,2017,44,0
434,100102,2017,45,0
435,100102,2017,46,0
436,100102,2017,47,0
437,100102,2017,48,0
438,100102,2017,49,0
439,100102,2017,50,0
440,100102,2017,51,0
441,100102,2017,52,0
442,100102,2018,1,0
443,100102,2018,2,0
444,100102,2018,3,0
445,100102,2018,4,0
446,100102,2018,5,0
447,100102,2018,6,0
448,100102,2018,7,0
449,100102,2018,8,0
450,100102,2018,9,0
451,100102,2018,10,0
452,100102,2018,11,0
453,100102,2018,12,0
454,100102,2018,13,0
455,100102,2018,14,0
456,100102,2018,15,0
457,100102,2018,16,0
458,100102,2018,17,0
459,100102,2018,18,0
460,100102,2018,19,0
461,100102,2018,20,0
462,100102,2018,21,0
463,100102,2018,22,0
464,100102,2018,23,0
465,100102,2018,24,0
466,100103,2014,1,0
467,100103,2014,2,0
468,100103,2014,3,0
469,100103,2014,4,0
470,100103,2014,5,0
471,100103,2014,6,0
472,100103,2014,7,0
473,100103,2014,8,0
474,100103,2014,9,0
475,100103,2014,10,0
476,100103,2014,11,0
477,100103,2014,12,0
478,100103,2014,13,0
479,100103,2014,14,0
480,100103,2014,15,0
481,100103,2014,16,0
482,100103,2014,17,0
483,100103,2014,18,0
484,100103,2014,19,0
485,100103,2014,20,0
486,100103,2014,21,0
487,100103,2014,22,0
488,100103,2014,23,0
489,100103,2014,24,0
490,100103,2014,25,0
491,100103,2014,26,0
492,100103,2014,27,0
493,100103,2014,28,0
494,100103,2014,29,0
495,100103,2014,30,0
496,100103,2014,31,0
497,100103,2014,32,0
498,100103,2014,33,0
499,100103,2014,34,0
500,100103,2014,35,0
501,100103,2014,36,0
502,100103,2014,37,0
503,100103,2014,38,0
504,100103,2014,39,0
505,100103,2014,40,0
506,100103,2014,41,0
507,100103,2014,42,0
508,100103,2014,43,0
509,100103,2014,44,0
510,100103,2014,45,0
511,100103,2014,46,0
512,100103,2014,47,0
513,100103,2014,48,0
514,100103,2014,49,0
515,100103,2014,50,0
516,100103,2014,51,0
517,100103,2014,52,0
518,100103,2015,1,0
519,100103,2015,2,0
520,100103,2015,3,0
521,100103,2015,4,0
522,100103,2015,5,0
523,100103,2015,6,0
524,100103,2015,7,0
525,100103,2015,8,0
526,100103,2015,9,0
527,100103,2015,10,0
528,100103,2015,11,0
529,100103,2015,12,0
530,100103,2015,13,0
531,100103,2015,14,0
532,100103,2015,15,0
533,100103,2015,16,0
534,100103,2015,17,0
535,100103,2015,18,0
536,100103,2015,19,0
537,100103,2015,20,0
538,100103,2015,21,0
539,100103,2015,22,0
540,100103,2015,23,0
541,100103,2015,24,0
542,100103,2015,25,0
543,100103,2015,26,0
544,100103,2015,27,0
545,100103,2015,28,0
546,100103,2015,29,0
547,100103,2015,30,0
548,100103,2015,31,0
549,100103,2015,32,0
550,100103,2015,33,0
551,100103,2015,34,0
552,100103,2015,35,0
553,100103,2015,36,0
554,100103,2015,37,0
555,100103,2015,38,0
556,100103,2015,39,0
557,100103,2015,40,0
558,100103,2015,41,0
559,100103,2015,42,0
560,100103,2015,43,0
561,100103,2015,44,0
562,100103,2015,45,0
563,100103,2015,46,0
564,100103,2015,47,0
565,100103,2015,48,0
566,100103,2015,49,0
567,100103,2015,50,0
568,100103,2015,51,0
569,100103,2015,52,0
570,100103,2015,53,0
571,100103,2016,1,0
572,100103,2016,2,0
573,100103,2016,3,0
574,100103,2016,4,0
575,100103,2016,5,0
576,100103,2016,6,0
577,100103,2016,7,0
578,100103,2016,8,0
579,100103,2016,9,0
580,100103,2016,10,0
581,100103,2016,11,0
582,100103,2016,12,0
583,100103,2016,13,0
584,100103,2016,14,0
585,100103,2016,15,0
586,100103,2016,16,0
587,100103,2016,17,0
588,100103,2016,18,0
589,100103,2016,19,0
590,100103,2016,20,0
591,100103,2016,21,0
592,100103,2016,22,0
593,100103,2016,23,0
594,100103,2016,24,0
595,100103,2016,25,0
596,100103,2016,26,0
597,100103,2016,27,0
598,100103,2016,28,0
599,100103,2016,29,0
600,100103,2016,30,0
601,100103,2016,31,0
602,100103,2016,32,0
603,100103,2016,33,0
604,100103,2016,34,0
605,100103,2016,35,0
606,100103,2016,36,0
607,100103,2016,37,0
608,100103,2016,38,0
609,100103,2016,39,0
610,100103,2016,40,0
611,100103,2016,41,0
612,100103,2016,42,0
613,100103,2016,43,0
614,100103,2016,44,0
615,100103,2016,45,0
616,100103,2016,46,0
617,100103,2016,47,0
618,100103,2016,48,0
619,100103,2016,49,0
620,100103,2016,50,0
621,100103,2016,51,0
622,100103,2016,52,0
623,100103,2017,1,0
624,100103,2017,2,0
625,100103,2017,3,0
626,100103,2017,4,0
627,100103,2017,5,0
628,100103,2017,6,0
629,100103,2017,7,0
630,100103,2017,8,0
631,100103,2017,9,0
632,100103,2017,10,0
633,100103,2017,11,0
634,100103,2017,12,0
635,100103,2017,13,0
636,100103,2017,14,0
637,100103,2017,15,0
638,100103,2017,16,0
639,100103,2017,17,0
640,100103,2017,18,0
641,100103,2017,19,0
642,100103,2017,20,0
643,100103,2017,21,0
644,100103,2017,22,0
645,100103,2017,23,0
646,100103,2017,24,0
647,100103,2017,25,0
648,100103,2017,26,0
649,100103,2017,27,0
650,100103,2017,28,0
651,100103,2017,29,0
652,100103,2017,30,0
653,100103,2017,31,0
654,100103,2017,32,0
655,100103,2017,33,0
656,100103,2017,34,0
657,100103,2017,35,0
658,100103,2017,36,0
659,100103,2017,37,0
660,100103,2017,38,0
661,100103,2017,39,0
662,100103,2017,40,0
663,100103,2017,41,0
664,100103,2017,42,0
665,100103,2017,43,0
666,100103,2017,44,0
667,100103,2017,45,0
668,100103,2017,46,0
669,100103,2017,47,0
670,100103,2017,48,0
671,100103,2017,49,0
672,100103,2017,50,0
673,100103,2017,51,0
674,100103,2017,52,0
675,100103,2018,1,0
676,100103,2018,2,0
677,100103,2018,3,0
678,100103,2018,4,0
679,100103,2018,5,0
680,100103,2018,6,0
681,100103,2018,7,0
682,100103,2018,8,0
683,100103,2018,9,0
684,100103,2018,10,0
685,100103,2018,11,0
686,100103,2018,12,0
687,100103,2018,13,0
688,100103,2018,14,0
689,100103,2018,15,0
690,100103,2018,16,0
691,100103,2018,17,0
692,100103,2018,18,0
693,100103,2018,19,0
694,100103,2018,20,0
695,100103,2018,21,0
696,100103,2018,22,0
697,100103,2018,23,0
698,100103,2018,24,0
699,100104,2014,1,0
700,100104,2014,2,0
701,100104,2014,3,0
702,100104,2014,4,0
703,100104,2014,5,0
704,100104,2014,6,0
705,100104,2014,7,0
706,100104,2014,8,0
707,100104,2014,9,0
708,100104,2014,10,0
709,100104,2014,11,0
710,100104,2014,12,0
711,100104,2014,13,0
712,100104,2014,14,0
713,100104,2014,15,0
714,100104,2014,16,0
715,100104,2014,17,0
716,100104,2014,18,0
717,100104,2014,19,0
718,100104,2014,20,0
719,100104,2014,21,0
720,100104,2014,22,0
721,100104,2014,23,0
722,100104,2014,24,0
723,100104,2014,25,0
724,100104,2014,26,0
725,100104,2014,27,0
726,100104,2014,28,0
727,100104,2014,29,0
728,100104,2014,30,0
729,100104,2014,31,0
730,100104,2014,32,0
731,100104,2014,33,0
732,100104,2014,34,0
733,100104,2014,35,0
734,100104,2014,36,0
735,100104,2014,37,0
736,100104,2014,38,0
737,100104,2014,39,0
738,100104,2014,40,0
739,100104,2014,41,0
740,100104,2014,42,0
741,100104,2014,43,0
742,100104,2014,44,0
743,100104,2014,45,0
744,100104,2014,46,0
745,100104,2014,47,0
746,100104,2014,48,0
747,100104,2014,49,0
748,100104,2014,50,0
749,100104,2014,51,0
750,100104,2014,52,0
751,100104,2015,1,0
752,100104,2015,2,0
753,100104,2015,3,0
754,100104,2015,4,0
755,100104,2015,5,0
756,100104,2015,6,0
757,100104,2015,7,0
758,100104,2015,8,0
759,100104,2015,9,0
760,100104,2015,10,0
761,100104,2015,11,0
762,100104,2015,12,0
763,100104,2015,13,0
764,100104,2015,14,0
765,100104,2015,15,0
766,100104,2015,16,0
767,100104,2015,17,0
768,100104,2015,18,0
769,100104,2015,19,0
770,100104,2015,20,0
771,100104,2015,21,0
772,100104,2015,22,0
773,100104,2015,23,0
774,100104,2015,24,0
775,100104,2015,25,0
776,100104,2015,26,0
777,100104,2015,27,0
778,100104,2015,28,0
779,100104,2015,29,0
780,100104,2015,30,0
781,100104,2015,31,0
782,100104,2015,32,0
783,100104,2015,33,0
784,100104,2015,34,0
785,100104,2015,35,0
786,100104,2015,36,0
787,100104,2015,37,0
788,100104,2015,38,0
789,100104,2015,39,0
790,100104,2015,40,0
791,100104,2015,41,0
792,100104,2015,42,0
793,100104,2015,43,0
794,100104,2015,44,0
795,100104,2015,45,0
796,100104,2015,46,0
797,100104,2015,47,0
798,100104,2015,48,0
799,100104,2015,49,0
800,100104,2015,50,0
801,100104,2015,51,0
802,100104,2015,52,0
803,100104,2015,53,0
804,100104,2016,1,0
805,100104,2016,2,0
806,100104,2016,3,0
807,100104,2016,4,0
808,100104,2016,5,0
809,100104,2016,6,0
810,100104,2016,7,0
811,100104,2016,8,0
812,100104,2016,9,0
813,100104,2016,10,0
814,100104,2016,11,0
815,100104,2016,12,0
816,100104,2016,13,0
817,100104,2016,14,0
818,100104,2016,15,0
819,100104,2016,16,0
820,100104,2016,17,0
821,100104,2016,18,0
822,100104,2016,19,0
823,100104,2016,20,0
824,100104,2016,21,0
825,100104,2016,22,0
826,100104,2016,23,0
827,100104,2016,24,0
828,100104,2016,25,0
829,100104,2016,26,0
830,100104,2016,27,0
831,100104,2016,28,0
832,100104,2016,29,0
833,100104,2016,30,0
834,100104,2016,31,0
835,100104,2016,32,0
836,100104,2016,33,0
837,100104,2016,34,0
838,100104,2016,35,0
839,100104,2016,36,0
840,100104,2016,37,0
841,100104,2016,38,0
842,100104,2016,39,0
843,100104,2016,40,0
844,100104,2016,41,0
845,100104,2016,42,0
846,100104,2016,43,0
847,100104,2016,44,0
848,100104,2016,45,0
849,100104,2016,46,0
850,100104,2016,47,0
851,100104,2016,48,0
852,100104,2016,49,0
853,100104,2016,50,0
854,100104,2016,51,0
855,100104,2016,52,0
856,100104,2017,1,0
857,100104,2017,2,0
858,100104,2017,3,0
859,100104,2017,4,0
860,100104,2017,5,0
861,100104,2017,6,0
862,100104,2017,7,0
863,100104,2017,8,0
864,100104,2017,9,0
865,100104,2017,10,0
866,100104,2017,11,0
867,100104,2017,12,0
868,100104,2017,13,0
869,100104,2017,14,0
870,100104,2017,15,0
871,100104,2017,16,0
872,100104,2017,17,0
873,100104,2017,18,0
874,100104,2017,19,0
875,100104,2017,20,0
876,100104,2017,21,0
877,100104,2017,22,0
878,100104,2017,23,0
879,100104,2017,24,0
880,100104,2017,25,0
881,100104,2017,26,0
882,100104,2017,27,0
883,100104,2017,28,0
884,100104,2017,29,0
885,100104,2017,30,0
886,100104,2017,31,0
887,100104,2017,32,0
888,100104,2017,33,0
889,100104,2017,34,0
890,100104,2017,35,0
891,100104,2017,36,0
892,100104,2017,37,0
893,100104,2017,38,0
894,100104,2017,39,0
895,100104,2017,40,0
896,100104,2017,41,0
897,100104,2017,42,0
898,100104,2017,43,0
899,100104,2017,44,0
900,100104,2017,45,0
901,100104,2017,46,0
902,100104,2017,47,0
903,100104,2017,48,0
904,100104,2017,49,0
905,100104,2017,50,0
906,100104,2017,51,0
907,100104,2017,52,0
908,100104,2018,1,0
909,100104,2018,2,0
910,100104,2018,3,0
911,100104,2018,4,0
912,100104,2018,5,0
913,100104,2018,6,0
914,100104,2018,7,0
915,100104,2018,8,0
916,100104,2018,9,0
917,100104,2018,10,0
918,100104,2018,11,0
919,100104,2018,12,0
920,100104,2018,13,0
921,100104,2018,14,0
922,100104,2018,15,0
923,100104,2018,16,0
924,100104,2018,17,0
925,100104,2018,18,0
926,100104,2018,19,0
927,100104,2018,20,0
928,100104,2018,21,0
929,100104,2018,22,0
930,100104,2018,23,0
931,100104,2018,24,0
932,100105,2014,1,0
933,100105,2014,2,0
934,100105,2014,3,0
935,100105,2014,4,0
936,100105,2014,5,0
937,100105,2014,6,0
938,100105,2014,7,0
939,100105,2014,8,0
940,100105,2014,9,0
941,100105,2014,10,0
942,100105,2014,11,0
943,100105,2014,12,0
944,100105,2014,13,0
945,100105,2014,14,0
946,100105,2014,15,0
947,100105,2014,16,0
948,100105,2014,17,0
949,100105,2014,18,0
950,100105,2014,19,0
951,100105,2014,20,0
952,100105,2014,21,0
953,100105,2014,22,0
954,100105,2014,23,0
955,100105,2014,24,0
956,100105,2014,25,0
957,100105,2014,26,0
958,100105,2014,27,0
959,100105,2014,28,0
960,100105,2014,29,0
961,100105,2014,30,0
962,100105,2014,31,0
963,100105,2014,32,0
964,100105,2014,33,0
965,100105,2014,34,0
966,100105,2014,35,0
967,100105,2014,36,0
968,100105,2014,37,0
969,100105,2014,38,0
970,100105,2014,39,0
971,100105,2014,40,0
972,100105,2014,41,0
973,100105,2014,42,0
974,100105,2014,43,0
975,100105,2014,44,0
976,100105,2014,45,0
977,100105,2014,46,0
978,100105,2014,47,0
979,100105,2014,48,0
980,100105,2014,49,0
981,100105,2014,50,0
982,100105,2014,51,0
983,100105,2014,52,0
984,100105,2015,1,0
985,100105,2015,2,0
986,100105,2015,3,0
987,100105,2015,4,0
988,100105,2015,5,0
989,100105,2015,6,0
990,100105,2015,7,0
991,100105,2015,8,0
992,100105,2015,9,0
993,100105,2015,10,0
994,100105,2015,11,0
995,100105,2015,12,0
996,100105,2015,13,0
997,100105,2015,14,0
998,100105,2015,15,0
999,100105,2015,16,0
1000,100105,2015,17,0
1001,100105,2015,18,0
1002,100105,2015,19,0
1003,100105,2015,20,0
1004,100105,2015,21,0
1005,100105,2015,22,0
1006,100105,2015,23,0
1007,100105,2015,24,0
1008,100105,2015,25,0
1009,100105,2015,26,0
1010,100105,2015,27,0
1011,100105,2015,28,0
1012,100105,2015,29,0
1013,100105,2015,30,0
1014,100105,2015,31,0
1015,100105,2015,32,0
1016,100105,2015,33,0
1017,100105,2015,34,0
1018,100105,2015,35,0
1019,100105,2015,36,0
1020,100105,2015,37,0
1021,100105,2015,38,0
1022,100105,2015,39,0
1023,100105,2015,40,0
1024,100105,2015,41,0
1025,100105,2015,42,0
1026,100105,2015,43,0
1027,100105,2015,44,0
1028,100105,2015,45,0
1029,100105,2015,46,0
1030,100105,2015,47,0
1031,100105,2015,48,0
1032,100105,2015,49,0
1033,100105,2015,50,0
1034,100105,2015,51,0
1035,100105,2015,52,0
1036,100105,2015,53,0
1037,100105,2016,1,0
1038,100105,2016,2,0
1039,100105,2016,3,0
1040,100105,2016,4,0
1041,100105,2016,5,0
1042,100105,2016,6,0
1043,100105,2016,7,0
1044,100105,2016,8,0
1045,100105,2016,9,0
1046,100105,2016,10,0
1047,100105,2016,11,0
1048,100105,2016,12,0
1049,100105,2016,13,0
1050,100105,2016,14,0
1051,100105,2016,15,0
1052,100105,2016,16,0
1053,100105,2016,17,0
1054,100105,2016,18,0
1055,100105,2016,19,0
1056,100105,2016,20,0
1057,100105,2016,21,0
1058,100105,2016,22,0
1059,100105,2016,23,0
1060,100105,2016,24,0
1061,100105,2016,25,0
1062,100105,2016,26,0
1063,100105,2016,27,0
1064,100105,2016,28,0
1065,100105,2016,29,0
1066,100105,2016,30,0
1067,100105,2016,31,0
1068,100105,2016,32,0
1069,100105,2016,33,0
1070,100105,2016,34,0
1071,100105,2016,35,0
1072,100105,2016,36,0
1073,100105,2016,37,0
1074,100105,2016,38,0
1075,100105,2016,39,0
1076,100105,2016,40,0
1077,100105,2016,41,0
1078,100105,2016,42,0
1079,100105,2016,43,0
1080,100105,2016,44,0
1081,100105,2016,45,0
1082,100105,2016,46,0
1083,100105,2016,47,0
1084,100105,2016,48,0
1085,100105,2016,49,0
1086,100105,2016,50,0
1087,100105,2016,51,0
1088,100105,2016,52,0
1089,100105,2017,1,0
1090,100105,2017,2,0
1091,100105,2017,3,0
1092,100105,2017,4,0
1093,100105,2017,5,0
1094,100105,2017,6,0
1095,100105,2017,7,0
1096,100105,2017,8,0
1097,100105,2017,9,0
1098,100105,2017,10,0
1099,100105,2017,11,0
1100,100105,2017,12,0
1101,100105,2017,13,0
1102,100105,2017,14,0
1103,100105,2017,15,0
1104,100105,2017,16,0
1105,100105,2017,17,0
1106,100105,2017,18,0
1107,100105,2017,19,0
1108,100105,2017,20,0
1109,100105,2017,21,0
1110,100105,2017,22,0
1111,100105,2017,23,0
1112,100105,2017,24,0
1113,100105,2017,25,0
1114,100105,2017,26,0
1115,100105,2017,27,0
1116,100105,2017,28,0
1117,100105,2017,29,0
1118,100105,2017,30,0
1119,100105,2017,31,0
1120,100105,2017,32,0
1121,100105,2017,33,0
1122,100105,2017,34,0
1123,100105,2017,35,0
1124,100105,2017,36,0
1125,100105,2017,37,0
1126,100105,2017,38,0
1127,100105,2017,39,0
1128,100105,2017,40,0
1129,100105,2017,41,0
1130,100105,2017,42,0
1131,100105,2017,43,0
1132,100105,2017,44,0
1133,100105,2017,45,0
1134,100105,2017,46,0
1135,100105,2017,47,0
1136,100105,2017,48,0
1137,100105,2017,49,0
1138,100105,2017,50,0
1139,100105,2017,51,0
1140,100105,2017,52,0
1141,100105,2018,1,0
1142,100105,2018,2,0
1143,100105,2018,3,0
1144,100105,2018,4,0
1145,100105,2018,5,0
1146,100105,2018,6,0
1147,100105,2018,7,0
1148,100105,2018,8,0
1149,100105,2018,9,0
